,0,text,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count,punct,tokenized,nonstop,stemmed
757,"RT @Rajput_Ramesh: This is HUGE news ❤

Thank you so much Indian scientist fraternity and special thanks to @narendramodi ji for leading fr…",this is huge news    thank you so much indian scientist fraternity and special thanks to   ji for leading fr,0.289285714,0.467857143,positive,0,0.591,0.409,0.8555,110,19,this is huge news    thank you so much indian scientist fraternity and special thanks to   ji for leading fr,"['', 'this', 'is', 'huge', 'news', 'thank', 'you', 'so', 'much', 'indian', 'scientist', 'fraternity', 'and', 'special', 'thanks', 'to', 'ji', 'for', 'leading', 'fr', '']","['', 'huge', 'news', 'thank', 'much', 'indian', 'scientist', 'fraternity', 'special', 'thanks', 'ji', 'leading', 'fr', '']","['', 'huge', 'news', 'thank', 'much', 'indian', 'scientist', 'fratern', 'special', 'thank', 'ji', 'lead', 'fr', '']"
758,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
759,RT @mla_sudhakar: BIG boost for India’s Covid vaccination drive! DCGI approves paediatric #Covaxin for children in the age group of 2-18 ye…,big boost for india s covid vaccination drive  dcgi approves paediatric  covaxin for children in the age group of 2 18 ye,0,0.1,positive,0,0.769,0.231,0.6597,123,22,big boost for india s covid vaccination drive  dcgi approves paediatric  covaxin for children in the age group of   ye,"['', 'big', 'boost', 'for', 'india', 's', 'covid', 'vaccination', 'drive', 'dcgi', 'approves', 'paediatric', 'covaxin', 'for', 'children', 'in', 'the', 'age', 'group', 'of', 'ye', '']","['', 'big', 'boost', 'india', 'covid', 'vaccination', 'drive', 'dcgi', 'approves', 'paediatric', 'covaxin', 'children', 'age', 'group', 'ye', '']","['', 'big', 'boost', 'india', 'covid', 'vaccin', 'drive', 'dcgi', 'approv', 'paediatr', 'covaxin', 'children', 'age', 'group', 'ye', '']"
760,RT @sumanthraman: No other Covid vaccine is approved for Chidren below 12 in any part of the developed world. Pfizer and Moderna likely to…,no other covid vaccine is approved for chidren below 12 in any part of the developed world  pfizer and moderna likely to,0.054166667,0.558333333,positive,0.088,0.8,0.112,0.1531,122,22,no other covid vaccine is approved for chidren below  in any part of the developed world  pfizer and moderna likely to,"['', 'no', 'other', 'covid', 'vaccine', 'is', 'approved', 'for', 'chidren', 'below', 'in', 'any', 'part', 'of', 'the', 'developed', 'world', 'pfizer', 'and', 'moderna', 'likely', 'to', '']","['', 'covid', 'vaccine', 'approved', 'chidren', 'part', 'developed', 'world', 'pfizer', 'moderna', 'likely', '']","['', 'covid', 'vaccin', 'approv', 'chidren', 'part', 'develop', 'world', 'pfizer', 'moderna', 'like', '']"
761,RT @me_locket: #COVAXIN vaccine approved for children aged 2 - 18 .Another https://t.co/PqiHQxFz7b Maa Durga 🙏,covaxin vaccine approved for children aged 2   18  another   maa durga,-0.1,0.4,positive,0,0.763,0.237,0.4215,74,11,covaxin vaccine approved for children aged      another   maa durga,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'maa', 'durga', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'maa', 'durga', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'maa', 'durga', '']"
762,"@republic @BagaiDr mRNA vaccine causes Cardiomyopathy in youth is well known, you explained well on both debate, un… https://t.co/XRhYb3c8L4",mrna vaccine causes cardiomyopathy in youth is well known  you explained well on both debate  un,0,0,positive,0,0.769,0.231,0.4939,103,16,mrna vaccine causes cardiomyopathy in youth is well known  you explained well on both debate  un,"['', 'mrna', 'vaccine', 'causes', 'cardiomyopathy', 'in', 'youth', 'is', 'well', 'known', 'you', 'explained', 'well', 'on', 'both', 'debate', 'un', '']","['', 'mrna', 'vaccine', 'causes', 'cardiomyopathy', 'youth', 'well', 'known', 'explained', 'well', 'debate', 'un', '']","['', 'mrna', 'vaccin', 'caus', 'cardiomyopathi', 'youth', 'well', 'known', 'explain', 'well', 'debat', 'un', '']"
763,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
764,$OCGN breaking out! #Covaxin!! https://t.co/uuAwITJymE,ocgn breaking out   covaxin,0,0,neutral,0,1,0,0,32,4,ocgn breaking out   covaxin,"['', 'ocgn', 'breaking', 'out', 'covaxin', '']","['', 'ocgn', 'breaking', 'covaxin', '']","['', 'ocgn', 'break', 'covaxin', '']"
765,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
766,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
767,"RT @BjpBiplab: The Subject Expert Committee (SEC) approves #Covaxin for children aged between 2-18.

Congratulations to all the doctors and…",the subject expert committee  sec  approves  covaxin for children aged between 2 18   congratulations to all the doctors and,-0.122222222,0.444444444,positive,0,0.708,0.292,0.765,126,19,the subject expert committee  sec  approves  covaxin for children aged between     congratulations to all the doctors and,"['', 'the', 'subject', 'expert', 'committee', 'sec', 'approves', 'covaxin', 'for', 'children', 'aged', 'between', 'congratulations', 'to', 'all', 'the', 'doctors', 'and', '']","['', 'subject', 'expert', 'committee', 'sec', 'approves', 'covaxin', 'children', 'aged', 'congratulations', 'doctors', '']","['', 'subject', 'expert', 'committe', 'sec', 'approv', 'covaxin', 'children', 'age', 'congratul', 'doctor', '']"
768,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
769,"RT @Sunil_Deodhar: Congratulations to our Scientific Community As Bharat’s 🇮🇳 #COVAXIN gets approval for children aged 02-18 Years.💐💪

Proo…",congratulations to our scientific community as bharat s     covaxin gets approval for children aged 02 18 years     proo,-0.1,0.4,positive,0,0.682,0.318,0.7906,122,18,congratulations to our scientific community as bharat s     covaxin gets approval for children aged   years     proo,"['', 'congratulations', 'to', 'our', 'scientific', 'community', 'as', 'bharat', 's', 'covaxin', 'gets', 'approval', 'for', 'children', 'aged', 'years', 'proo', '']","['', 'congratulations', 'scientific', 'community', 'bharat', 'covaxin', 'gets', 'approval', 'children', 'aged', 'years', 'proo', '']","['', 'congratul', 'scientif', 'commun', 'bharat', 'covaxin', 'get', 'approv', 'children', 'age', 'year', 'proo', '']"
770,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
771,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
772,RT @sumanthraman: When scientists &amp;doctors sell their souls we are doomed.On a debate where NOT one of the docs present asked for the #Cova…,when scientists  amp doctors sell their souls we are doomed on a debate where not one of the docs present asked for the  cova,0,0,negative,0.16,0.84,0,-0.6369,127,24,when scientists  amp doctors sell their souls we are doomed on a debate where not one of the docs present asked for the  cova,"['', 'when', 'scientists', 'amp', 'doctors', 'sell', 'their', 'souls', 'we', 'are', 'doomed', 'on', 'a', 'debate', 'where', 'not', 'one', 'of', 'the', 'docs', 'present', 'asked', 'for', 'the', 'cova', '']","['', 'scientists', 'amp', 'doctors', 'sell', 'souls', 'doomed', 'debate', 'one', 'docs', 'present', 'asked', 'cova', '']","['', 'scientist', 'amp', 'doctor', 'sell', 'soul', 'doom', 'debat', 'one', 'doc', 'present', 'ask', 'cova', '']"
773,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
774,RT @blsanthosh: #COVAXIN vaccine approved for children aged 2 - 18 ... Another milestone in handling #COVID19 ... Well done scientists .,covaxin vaccine approved for children aged 2   18     another milestone in handling  covid19     well done scientists,-0.1,0.4,positive,0,0.726,0.274,0.5994,121,16,covaxin vaccine approved for children aged         another milestone in handling  covid     well done scientists,"['', 'covaxin', 'vaccine', 'approved', 'for', 'children', 'aged', 'another', 'milestone', 'in', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccine', 'approved', 'children', 'aged', 'another', 'milestone', 'handling', 'covid', 'well', 'done', 'scientists', '']","['', 'covaxin', 'vaccin', 'approv', 'children', 'age', 'anoth', 'mileston', 'handl', 'covid', 'well', 'done', 'scientist', '']"
775,RT @RShivshankar: Big feather in the 'Make In India' cap. Indigenous vaccine manufacturer Bharat Biotech takes India a step closer to acqui…,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,0,0.1,neutral,0,1,0,0,123,20,big feather in the  make in india  cap  indigenous vaccine manufacturer bharat biotech takes india a step closer to acqui,"['', 'big', 'feather', 'in', 'the', 'make', 'in', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'a', 'step', 'closer', 'to', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigenous', 'vaccine', 'manufacturer', 'bharat', 'biotech', 'takes', 'india', 'step', 'closer', 'acqui', '']","['', 'big', 'feather', 'make', 'india', 'cap', 'indigen', 'vaccin', 'manufactur', 'bharat', 'biotech', 'take', 'india', 'step', 'closer', 'acqui', '']"
776,"RT @htTweets: #Covaxin for kids: Vaccine one step away from use in India for 2-18 age group after expert panel nod

Final approval will be…",covaxin for kids  vaccine one step away from use in india for 2 18 age group after expert panel nod  final approval will be,0,1,positive,0,0.876,0.124,0.4767,126,24,covaxin for kids  vaccine one step away from use in india for   age group after expert panel nod  final approval will be,"['', 'covaxin', 'for', 'kids', 'vaccine', 'one', 'step', 'away', 'from', 'use', 'in', 'india', 'for', 'age', 'group', 'after', 'expert', 'panel', 'nod', 'final', 'approval', 'will', 'be', '']","['', 'covaxin', 'kids', 'vaccine', 'one', 'step', 'away', 'use', 'india', 'age', 'group', 'expert', 'panel', 'nod', 'final', 'approval', '']","['', 'covaxin', 'kid', 'vaccin', 'one', 'step', 'away', 'use', 'india', 'age', 'group', 'expert', 'panel', 'nod', 'final', 'approv', '']"
